"STATION","NAME","DATE","AWND","FMTM","PGTM","TAVG","TMAX","TMIN","WDF1","WDF2","WDF5","WDFG","WDFM","WSF1","WSF2","WSF5","WSFG","WSFM"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-03",,," 1648",,"74","54",,,,"  315",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-04",,," 1654",,"74","51",,,,"  248",,,,,"20.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-05",,," 1730",,"74","54",,,,"  293",,,,,"17.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-06",,," 1442",,"72","55",,,,"  293",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-07",,," 1724",,"68","55",,,,"  293",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-08",,," 1654",,"75","55",,,,"  315",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-09",,," 1430",,"66","53",,,,"  270",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-10",,," 1706",,"67","53",,,,"  293",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-11",,," 1454",,"66","51",,,,"  270",,,,,"33.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-12",,," 1418",,"68","55",,,,"  270",,,,,"31.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-13",,," 1630",,"73","55",,,,"  270",,,,,"38.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-14",,," 1500",,"69","54",,,,"  293",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-15",,," 1718",,"76","53",,,,"  293",,,,,"32.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-16",,," 1600",,"74","51",,,,"  293",,,,,"32.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-17",,," 1454",,"71","51",,,,"  293",,,,,"33.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-18",,," 1748",,"75","50",,,,"  315",,,,,"25.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-19",,," 1754",,"78","50",,,,"  293",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-20",,," 1612",,"86","52",,,,"  293",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-21",,," 1624",,"72","54",,,,"  315",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-22",,," 1718",,"76","53",,,,"  315",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-23",,," 1548",,"71","53",,,,"  315",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-24",,," 1630",,"77","53",,,,"  315",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-25",,," 1524",,"75","54",,,,"  293",,,,,"32.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-26",,," 1436",,"69","54",,,,"  293",,,,,"31.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-27",,," 1512",,"68","53",,,,"  293",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-28",,," 1524",,"67","53",,,,"  293",,,,,"35.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-29",,," 1554",,"67","54",,,,"  270",,,,,"31.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-30",,," 1430",,"67","55",,,,"  293",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-07-31",,," 1424",,"65","54",,,,"  293",,,,,"33.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-01",,," 1548",,"68","53",,,,"  293",,,,,"33.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-02",,," 1348",,"67","54",,,,"  293",,,,,"33.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-03",,," 1706",,"66","54",,,,"  293",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-04",,," 1724",,"73","53",,,,"  315",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-05",,," 1600",,"75","51",,,,"  315",,,,,"31.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-06",,," 1524",,"73","51",,,,"  315",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-07",,," 1600",,"67","51",,,,"  315",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-08",,," 1506",,"71","54",,,,"  293",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-09",,," 1448",,"66","53",,,,"  293",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-10",,," 1512",,"67","51",,,,"  315",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-11",,," 1824",,"70","51",,,,"  315",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-12",,," 1512",,"71","52",,,,"  315",,,,,"31.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-13",,," 1724",,"74","51",,,,"  315",,,,,"20.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-14",,," 1554",,"73","52",,,,"  270",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-15",,," 1424",,"75","52",,,,"  293",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-16",,," 1424",,"86","54",,,,"  293",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-17",,," 1406",,"79","54",,,,"  315",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-18",,," 1618",,"72","51",,,,"  315",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-19",,," 1700",,"74","52",,,,"  315",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-20",,," 1406",,"71","52",,,,"  315",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-21",,," 1748",,"67","54",,,,"  293",,,,,"42.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-22",,," 0018",,"71","54",,,,"  270",,,,,"33.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-23",,," 1842",,"74","51",,,,"  270",,,,,"43.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-24",,," 1530",,"68","54",,,,"  270",,,,,"32.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-25",,," 1654",,"79","51",,,,"  293",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-26",,," 1518",,"76","52",,,,"  248",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-27",,," 1512",,"72","53",,,,"  293",,,,,"25.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-28",,," 1342",,"72","51",,,,"  293",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-29",,," 1606",,"69","53",,,,"  293",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-30",,," 1518",,"71","51",,,,"  293",,,,,"24.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-08-31",,," 1412",,"67","55",,,,"  293",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-01",,," 1554",,"65","52",,,,"  270",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-02",,," 1654",,"68","52",,,,"  293",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-03",,," 1724",,"69","52",,,,"  270",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-04",,," 1600",,"72","54",,,,"  293",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-05",,," 1536",,"77","52",,,,"  270",,,,,"31.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-06",,," 1436",,"75","52",,,,"  315",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-07",,," 1618",,"73","50",,,,"  315",,,,,"25.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-08",,," 1630",,"71","52",,,,"  315",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-09",,," 1730",,"80","58",,,,"  293",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-10",,," 1612",,"85","56",,,,"  293",,,,,"33.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-11",,," 1506",,"77","58",,,,"  293",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-12",,," 1154",,"70","53",,,,"  315",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-13",,," 1624",,"72","51",,,,"  315",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-14",,," 1248",,"67","51",,,,"  293",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-15",,," 1424",,"68","58",,,,"  248",,,,,"24.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-16",,," 1424",,"68","52",,,,"  315",,,,,"25.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-17",,," 1524",,"71","52",,,,"  315",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-18",,," 1700",,"67","50",,,,"  315",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-19",,," 1530",,"64","49",,,,"  293",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-20",,," 1642",,"70","51",,,,"  270",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-21",,," 1800",,"73","48",,,,"  315",,,,,"13.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-22",,," 1630",,"71","51",,,,"  293",,,,,"24.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-23",,," 1718",,"81","48",,,,"  293",,,,,"13.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-24",,," 1636",,"88","51",,,,"  293",,,,,"19.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-25",,," 1612",,"91","58",,,,"  293",,,,,"24.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-26",,," 1354",,"75","53",,,,"  315",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-27",,," 1642",,"69","52",,,,"  293",,,,,"24.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-28",,," 1324",,"64","50",,,,"  293",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-29",,," 1506",,"69","54",,,,"  248",,,,,"18.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-09-30",,," 1548",,"62","55",,,,"  270",,,,,"19.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-01",,," 1612",,"65","56",,,,"  293",,,,,"19.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-02",,," 1254",,"66","57",,,,"  293",,,,,"25.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-03",,," 1400",,"68","56",,,,"  293",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-04",,," 1512",,"71","54",,,,"  315",,,,,"20.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-05",,," 1454",,"80","56",,,,"  203",,,,,"33.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-06",,," 1154",,"73","56",,,,"  203",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-07",,," 2012",,"69","55",,,,"  293",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-08",,," 1542",,"68","54",,,,"  293",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-09",,," 1036",,"70","53",,,,"  338",,,,,"42.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-10",,," 2106",,"71","51",,,,"  203",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-11",,," 1500",,"67","49",,,,"  293",,,,,"19.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-12",,," 1324",,"62","47",,,,"  270",,,,,"24.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-13",,," 1642",,"65","48",,,,"  293",,,,,"21.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-14",,," 1500",,"77","44",,,,"  293",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-15",,," 1354",,"83","55",,,,"   45",,,,,"35.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-16",,," 1630",,"83","51",,,,"  315",,,,,"24.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-17",,," 1542",,"67","50",,,,"  315",,,,,"25.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-18",,," 1542",,"64","50",,,,"  293",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-19",,," 1654",,"65","50",,,,"  293",,,,,"20.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-20",,," 1642",,"69","47",,,,"  315",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-21",,," 1712",,"64","49",,,,"  315",,,,,"24.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-22",,," 1654",,"68","48",,,,"  293",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-23",,," 1124",,"65","48",,,,"  203",,,,,"19.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-24",,," 1936",,"66","50",,,,"  293",,,,,"24.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-25",,," 1524",,"66","51",,,,"  293",,,,,"20.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-26",,," 1624",,"67","55",,,,"  293",,,,,"32.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-27",,," 1312",,"68","51",,,,"  315",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-28",,," 1342",,"71","50",,,,"  293",,,,,"25.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-29",,," 1706",,"79","50",,,,"  293",,,,,"18.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-30",,," 1748",,"77","48",,,,"  293",,,,,"20.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-10-31",,," 2348",,"73","49",,,,"  293",,,,,"21.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-01",,," 1630",,"75","48",,,,"  293",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-02",,," 1624",,"70","51",,,,"  270",,,,,"43.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-03",,," 1354",,"61","47",,,,"  113",,,,,"36.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-04",,," 1818",,"67","46",,,,"   68",,,,,"21.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-05",,," 1024",,"61","49",,,,"   68",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-06",,," 1624",,"61","55",,,,"  225",,,,,"15.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-07",,," 1936",,"62","52",,,,"  293",,,,,"19.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-08",,," 1542",,"63","46",,,,"  270",,,,,"19.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-09",,," 1512",,"62","44",,,,"  293",,,,,"24.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-10",,," 1924",,"64","44",,,,"  293",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-11",,," 1348",,"61","50",,,,"  180",,,,,"16.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-12",,," 1048",,"60","50",,,,"  203",,,,,"49.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-13",,," 0554",,"60","52",,,,"  225",,,,,"39.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-14",,," 1506",,"59","47",,,,"  248",,,,,"21.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-15",,," 1936",,"60","44",,,,"  293",,,,,"12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-16",,," 1654",,"60","46",,,,"  293",,,,,"20.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-17",,," 1918",,"58","52",,,,"  293",,,,,"15.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-18",,," 1124",,"61","50",,,,"  293",,,,,"27.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-19",,," 0042",,"63","44",,,,"  338",,,,,"19.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-20",,," 1524",,"60","44",,,,"  293",,,,,"25.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-21",,," 1700",,"61","47",,,,"  293",,,,,"16.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-22",,," 1606",,"58","43",,,,"  293",,,,,"13.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-23",,," 2054",,"56","41",,,,"  248",,,,,"8.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-24",,," 2030",,"63","44",,,,"  180",,,,,"33.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-25",,," 1212",,"58","50",,,,"  180",,,,,"44.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-26",,," 1512",,"55","42",,,,"  270",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-27",,," 2136",,"54","39",,,,"   68",,,,,"11.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-28",,," 1806",,"53","41",,,,"   68",,,,,"16.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-29",,," 1848",,"58","43",,,,"  158",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-11-30",,," 2354",,"60","51",,,,"  135",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-01",,," 0854",,"62","51",,,,"  180",,,,,"65.5",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-02",,," 0336",,"58","47",,,,"  293",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-03",,," 1542",,"57","43",,,,"  293",,,,,"20.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-04",,," 1336",,"55","43",,,,"  293",,,,,"15.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-05",,," 0754",,"57","42",,,,"   23",,,,,"30.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-06",,," 0806",,"54","39",,,,"   68",,,,,"36.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-07",,," 1306",,"56","33",,,,"  113",,,,,"12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-08",,," 0624",,"53","35",,,,"  113",,,,,"11.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-09",,," 1806",,"53","38",,,,"   68",,,,,"13.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-10",,," 1530",,"51","41",,,,"  360",,,,,"16.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-11",,," 0242",,"55","43",,,,"   68",,,,,"17.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-12",,," 2230",,"50","41",,,,"   68",,,,,"10.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-13",,," 2212",,"51","43",,,,"   68",,,,,"16.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-14",,," 1548",,"55","42",,,,"  225",,,,,"23.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-15",,," 1136",,"63","47",,,,"  158",,,,,"28.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-16",,," 1500",,"62","52",,,,"  248",,,,,"15.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-17",,," 1500",,"62","48",,,,"  293",,,,,"15.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-18",,," 1348",,"62","45",,,,"  225",,,,,"13.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-19",,," 0006",,"59","47",,,,"  315",,,,,"12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-20",,," 0430",,"62","43",,,,"   45",,,,,"11.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-21",,," 2212",,"54","43",,,,"  360",,,,,"16.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-22",,," 0018",,"57","41",,,,"   68",,,,,"20.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-23",,," 0736",,"53","41",,,,"   90",,,,,"13.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-24",,," 1024",,"50","40",,,,"   45",,,,,"10.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-25",,," 1618",,"47","42",,,,"  360",,,,,"12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-26",,," 1206",,"46","42",,,,"  360",,,,,"10.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-27",,," 2318",,"56","38",,,,"  360",,,,,"20.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-28",,," 0212",,"60","42",,,,"   23",,,,,"26.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-29",,," 0000",,"57","37",,,,"   68",,,,,"17.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-30",,," 1012",,"54","36",,,,"  113",,,,,"8.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1960-12-31",,," 1306",,"49","37",,,,"   23",,,,,"9.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-01",,," 0454",,"56","37",,,,"  225",,,,,"8.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-02",,," 1018",,"53","32",,,,"  135",,,,,"6.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-03",,," 0900",,"47","34",,,,"  113",,,,,"9.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-04",,," 0900",,"48","32",,,,"  360",,,,,"16.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-05",,," 1730",,"45","34",,,,"  203",,,,,"12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-06",,," 0942",,"45","34",,,,"   90",,,,,"11.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-07",,," 1306",,"51","33",,,,"   90",,,,,"11.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1961-01-08",,," 1412",,"54","47",,,,"   23",,,,,"8.1",
